"","year","month","Geohash","Count.Date","X8.Peak.Hr.Vehicle.Volume","X8.Peak.Hr.Pedestrian.Volume","sum_acc_count","AvgAcceleration","AvgMonthlyVolume","PercentOfVehicles","PercentCar","PercentMPV","PercentLDT","PercentMDT","PercentOther","SeverityScore","IncidentsTotal","temp_chg","snow","rain","lat","lng","lat_error","lng_error"
"10129",NA,NA,"dpz8g3z",NA,NA,NA,NA,0.7812,71,0.0282,0.0141,0.2676,0.5775,0.0282,0.1126,NA,NA,NA,NA,NA,43.7358856201172,-79.3000030517578,0.0006866455078125,0.0006866455078125
"10130",NA,NA,"dpz8g43",NA,NA,NA,NA,0.5174,41.5,0.1454,0,0.06475,0,0,0.191,NA,NA,NA,NA,NA,43.7386322021484,-79.3192291259766,0.0006866455078125,0.0006866455078125
"10131",NA,NA,"dpz8g48",NA,NA,NA,NA,0.3994,45,0.1556,0,0.6444,0.1556,0,0.1111,NA,NA,NA,NA,NA,43.7400054931641,-79.3206024169922,0.0006866455078125,0.0006866455078125
"10132",NA,NA,"dpz97cs",NA,NA,NA,NA,0.9263,30,0.1667,0,0.5517,0.2759,0,0.1034,NA,NA,NA,NA,NA,43.8224029541016,-79.2821502685547,0.0006866455078125,0.0006866455078125
"10133",NA,NA,"dpz97d0",NA,NA,NA,NA,0.5742,6037,0.0578,0.0384,0.2479,0.2269,0.048,0.2041,NA,NA,NA,NA,NA,43.8251495361328,-79.2986297607422,0.0006866455078125,0.0006866455078125
"10134",NA,NA,"dpz83gc",NA,NA,NA,NA,0.6532,296.5,0.0468,0.00335,0.2388,0.19305,0.04615,0.41715,NA,NA,NA,NA,NA,43.6589813232422,-79.3741607666016,0.0006866455078125,0.0006866455078125
"10135",NA,NA,"dpz83ge",NA,NA,NA,NA,0.3729,3187,0.0135,0.0306,0.2389,0.1188,0.0633,0.4668,NA,NA,NA,NA,NA,43.6576080322266,-79.3714141845703,0.0006866455078125,0.0006866455078125
"10136",NA,NA,"dpz83gg",2015-04-13,11697,5541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6589813232422,-79.3714141845703,0.0006866455078125,0.0006866455078125
"10137",NA,NA,"dpz88km",NA,NA,NA,NA,0.2536,119,0.1345,0.0342,0.2991,0.1368,0.0684,0.3077,NA,NA,NA,NA,NA,43.7056732177734,-79.4345855712891,0.0006866455078125,0.0006866455078125
"10138",NA,NA,"dpz88kn",NA,NA,NA,NA,0.6037,194,0.0876,0.1927,0.1875,0.0938,0.0104,0.401,NA,NA,NA,NA,NA,43.7042999267578,-79.4332122802734,0.0006866455078125,0.0006866455078125
"10139",NA,NA,"dpz8g4t",NA,NA,NA,NA,0.2844,52,0.0577,0,0.66,0.2,0.02,0.12,NA,NA,NA,NA,NA,43.7400054931641,-79.3137359619141,0.0006866455078125,0.0006866455078125
"10140",NA,NA,"dpz83gk",2009-07-21,9862,3786,NA,0.3045,2499,0.05,0.0303,0.2015,0.1377,0.0335,0.5017,NA,NA,NA,NA,NA,43.6562347412109,-79.3700408935547,0.0006866455078125,0.0006866455078125
"10141",NA,NA,"dpz83gn",NA,NA,NA,NA,0.754533333333333,92,0.220633333333333,0.406133333333333,0.277233333333333,0.128533333333333,0.0117,0.1129,NA,NA,NA,NA,NA,43.6548614501953,-79.3672943115234,0.0006866455078125,0.0006866455078125
"10142",NA,NA,"dpz97dk",NA,NA,NA,NA,0.3567,3635,0.0286,0.0497,0.2122,0.2249,0.0467,0.2302,NA,NA,NA,NA,NA,43.8265228271484,-79.2931365966797,0.0006866455078125,0.0006866455078125
"10143",NA,NA,"dpz83gq",NA,NA,NA,NA,0.3505,167,0.0958,0.006,0.2349,0.1386,0.0602,0.476,0.1447,10,NA,NA,NA,43.6562347412109,-79.3672943115234,0.0006866455078125,0.0006866455078125
"10144",NA,NA,"dpz83gt",NA,NA,NA,NA,0.58545,114,0.1277,0.0048,0.4818,0.04305,0.01435,0.4488,NA,NA,NA,NA,NA,43.6576080322266,-79.3686676025391,0.0006866455078125,0.0006866455078125
"10145",NA,NA,"dpz83gv",2015-04-13,6416,2459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6589813232422,-79.3686676025391,0.0006866455078125,0.0006866455078125
"10146",NA,NA,"dpz83gz",2015-04-18,11666,6698,NA,0.4056,68.5,0.0671,0.00435,0.1402,0.07175,0.1163,0.31415,NA,NA,NA,NA,NA,43.6589813232422,-79.3659210205078,0.0006866455078125,0.0006866455078125
"10147",NA,NA,"dpz8g53",NA,NA,NA,NA,0.5623,48,0.1042,0,0.6875,0.1875,0.0208,0.0834,NA,NA,NA,NA,NA,43.7441253662109,-79.3192291259766,0.0006866455078125,0.0006866455078125
"10148",NA,NA,"dpz8g5h",NA,NA,NA,NA,0.368,323,0.0186,0.0376,0.2759,0.2602,0.0533,0.279,NA,NA,NA,NA,NA,43.7427520751953,-79.3151092529297,0.0006866455078125,0.0006866455078125
"10149",NA,NA,"dpz83h3",NA,NA,NA,NA,1.1673,274.5,0.0246,0.0094,0.1896,0.1124,0.0347,0.6207,NA,NA,NA,NA,NA,43.6617279052734,-79.4071197509766,0.0006866455078125,0.0006866455078125
"10150",NA,NA,"dpz83h4",NA,NA,NA,NA,0.3148,709,0.1735,0.0113,0.1949,0.1483,0.041,0.5692,NA,NA,NA,NA,NA,43.6603546142578,-79.4057464599609,0.0006866455078125,0.0006866455078125
"10151",NA,NA,"dpz83h6",2010-04-29,8846,1887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6617279052734,-79.4057464599609,0.0006866455078125,0.0006866455078125
"10152",NA,NA,"dpz83h9",NA,NA,NA,NA,0.43915,205,0.1524,0.0796,0.16355,0.1965,0.05045,0.46735,NA,NA,NA,NA,NA,43.6631011962891,-79.4071197509766,0.0006866455078125,0.0006866455078125
"10153",NA,NA,"dpz83hb",NA,NA,NA,NA,1.9972,16,0.0625,0.0625,0.1875,0.25,0.125,0.1875,NA,NA,NA,NA,NA,43.6644744873047,-79.4084930419922,0.0006866455078125,0.0006866455078125
"10154",NA,NA,"dpz83hc",NA,NA,NA,NA,0.39705,326,0.05985,0.01545,0.2207,0.1281,0.0509,0.4722,NA,NA,NA,NA,NA,43.6644744873047,-79.4071197509766,0.0006866455078125,0.0006866455078125
"10155",NA,NA,"dpz83hd",NA,NA,NA,NA,0.562,268,0.1604,0.0226,0.2368,0.1617,0.0338,0.4887,NA,NA,NA,NA,NA,43.6631011962891,-79.4057464599609,0.0006866455078125,0.0006866455078125
"10156",NA,NA,"dpz83he",NA,NA,NA,NA,0.2512,190,0.0368,0.0214,0.2139,0.1283,0.0374,0.5402,NA,NA,NA,NA,NA,43.6631011962891,-79.4043731689453,0.0006866455078125,0.0006866455078125
"10157",NA,NA,"dpz83hg",NA,NA,NA,NA,0.4968,13,0.0769,0.1538,0.2308,0.0769,0.1538,0.3847,NA,NA,NA,NA,NA,43.6644744873047,-79.4043731689453,0.0006866455078125,0.0006866455078125
"10158",NA,NA,"dpz83hh",NA,NA,NA,NA,0.3536,201,0.209,0.005,0.2239,0.1343,0.0746,0.3582,NA,NA,NA,NA,NA,43.6603546142578,-79.4029998779297,0.0006866455078125,0.0006866455078125
"10159",NA,NA,"dpz83hk",NA,NA,NA,NA,0.7726,90.5,0.1039,0,0.28955,0.1539,0.16505,0.31455,NA,NA,NA,NA,NA,43.6617279052734,-79.4029998779297,0.0006866455078125,0.0006866455078125
"10160",NA,NA,"dpz8g6q",NA,NA,NA,NA,0.6919,22,0.1364,0,0.4286,0.3333,0,0.2381,NA,NA,NA,NA,NA,43.7386322021484,-79.3013763427734,0.0006866455078125,0.0006866455078125
"10161",NA,NA,"dpz83hn",2009-04-23,13806,1391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6603546142578,-79.4002532958984,0.0006866455078125,0.0006866455078125
"10162",NA,NA,"dpz83hq",NA,NA,NA,NA,0.3674,733,0.0859,0.0041,0.2949,0.2003,0.1152,0.3608,NA,NA,NA,NA,NA,43.6617279052734,-79.4002532958984,0.0006866455078125,0.0006866455078125
"10163",NA,NA,"dpz83hs",NA,NA,NA,NA,0.2545,13,0.2308,0,0.1538,0.3077,0,0.5385,NA,NA,NA,NA,NA,43.6631011962891,-79.4029998779297,0.0006866455078125,0.0006866455078125
"10164",NA,NA,"dpz8vw4",NA,NA,NA,NA,0.572,19,0.1835,0,0.4734,0.3193,0.0238,0.1303,NA,NA,NA,NA,NA,43.7592315673828,-79.2079925537109,0.0006866455078125,0.0006866455078125
"10165",NA,NA,"dpz88nm",NA,NA,NA,NA,0.3481,62,0.1774,0.0164,0.2131,0.1967,0.0656,0.459,0.0074,3,NA,NA,NA,43.7166595458984,-79.4455718994141,0.0006866455078125,0.0006866455078125
"10166",NA,NA,"dpz8g74",NA,NA,NA,NA,0.3339,6115,0.0168,0.0627,0.2229,0.2566,0.0578,0.2738,NA,NA,NA,NA,NA,43.7427520751953,-79.3068695068359,0.0006866455078125,0.0006866455078125
"10167",NA,NA,"dpz83hv",NA,NA,NA,NA,0.1143,12,0.0833,0,0.1667,0.5,0,0.3333,NA,NA,NA,NA,NA,43.6644744873047,-79.4016265869141,0.0006866455078125,0.0006866455078125
"10168",NA,NA,"dpz8g77",NA,NA,NA,NA,0.3027,101,0.0297,0.0297,0.3267,0.2277,0.0495,0.2575,NA,NA,NA,NA,NA,43.7441253662109,-79.3054962158203,0.0006866455078125,0.0006866455078125
"10169",NA,NA,"dpz8g78",NA,NA,NA,NA,0.5938,91,0.033,0.044,0.5275,0.1538,0.011,0.2197,NA,NA,NA,NA,NA,43.7454986572266,-79.3096160888672,0.0006866455078125,0.0006866455078125
"10170",NA,NA,"dpz83hy",NA,NA,NA,NA,0.3709,1437,0.0835,0.0042,0.3003,0.2898,0.0608,0.2904,NA,NA,NA,NA,NA,43.6644744873047,-79.4002532958984,0.0006866455078125,0.0006866455078125
"10171",NA,NA,"dpz97gm",NA,NA,NA,NA,0.38875,232.5,0.16785,0.01115,0.36865,0.14835,0.0641,0.28115,NA,NA,NA,NA,NA,43.8320159912109,-79.2807769775391,0.0006866455078125,0.0006866455078125
"10172",NA,NA,"dpz83j1",2018-01-10,8340,7093,NA,0.3693,2077,0.026,0.0208,0.1632,0.1714,0.062,0.4785,NA,NA,NA,NA,NA,43.6658477783203,-79.4071197509766,0.0006866455078125,0.0006866455078125
"10173",NA,NA,"dpz83j2",NA,NA,NA,NA,0.4784,344.5,0.0378,0.01455,0.2796,0.11205,0.03785,0.4949,NA,NA,NA,NA,NA,43.6672210693359,-79.4084930419922,0.0006866455078125,0.0006866455078125
"10174",NA,NA,"dpz8g7g",2010-07-28,9199,689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7468719482422,-79.3054962158203,0.0006866455078125,0.0006866455078125
"10175",NA,NA,"dpz83j5",NA,NA,NA,NA,0.3853,494,0.0628,0.0041,0.2515,0.1988,0.0629,0.4036,NA,NA,NA,NA,NA,43.6658477783203,-79.4043731689453,0.0006866455078125,0.0006866455078125
"10176",NA,NA,"dpz8g7k",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0083,3,NA,NA,NA,43.7441253662109,-79.3041229248047,0.0006866455078125,0.0006866455078125
"10177",NA,NA,"dpz8g7m",NA,NA,NA,NA,0.2148,118.5,0.0526,0.01925,0.2736,0.21715,0.07645,0.35935,NA,NA,NA,NA,NA,43.7441253662109,-79.3027496337891,0.0006866455078125,0.0006866455078125
"10178",NA,NA,"dpz97h5",NA,NA,NA,NA,0.5732,43,0.0698,0.0233,0.8372,0.0698,0,0.0697,NA,NA,NA,NA,NA,43.8361358642578,-79.3164825439453,0.0006866455078125,0.0006866455078125
"10179",NA,NA,"dpz8g7r",NA,NA,NA,NA,0.3529,10989,0.028,0.056,0.239,0.2447,0.0583,0.2673,NA,NA,NA,NA,NA,43.7441253662109,-79.3000030517578,0.0006866455078125,0.0006866455078125
"10180",NA,NA,"dpz97he",NA,NA,NA,NA,0.3041,331,0.2628,0,0.4713,0.4562,0.0151,0.0483,NA,NA,NA,NA,NA,43.8388824462891,-79.3164825439453,0.0006866455078125,0.0006866455078125
"10181",NA,NA,"dpz97hh",NA,NA,NA,NA,0.686,159,0.1384,0.0063,0.4528,0.3396,0.0314,0.0881,NA,NA,NA,NA,NA,43.8361358642578,-79.3151092529297,0.0006866455078125,0.0006866455078125
"10182",NA,NA,"dpz83jb",NA,NA,NA,NA,0.4932,80,0.075,0.0127,0.2025,0.0633,0.0633,0.6329,NA,NA,NA,NA,NA,43.6699676513672,-79.4084930419922,0.0006866455078125,0.0006866455078125
"10183",NA,NA,"dpz83jd",NA,NA,NA,NA,0.2744,273.5,0.10825,0.0401,0.28425,0.227,0.03525,0.33885,NA,NA,NA,NA,NA,43.6685943603516,-79.4057464599609,0.0006866455078125,0.0006866455078125
"10184",NA,NA,"dpz8g84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0384,4,NA,NA,NA,43.7262725830078,-79.2958831787109,0.0006866455078125,0.0006866455078125
"10185",NA,NA,"dpz97jp",NA,NA,NA,NA,0.3475,2183.5,0.05275,0.0149,0.51595,0.1383,0.0265,0.1156,0.0146,5,NA,NA,NA,43.8416290283203,-79.3109893798828,0.0006866455078125,0.0006866455078125
"10186",NA,NA,"dpz83jf",NA,NA,NA,NA,0.5525,43,0.1395,0,0.1395,0.3721,0,0.2093,NA,NA,NA,NA,NA,43.6699676513672,-79.4057464599609,0.0006866455078125,0.0006866455078125
"10187",NA,NA,"dpz83jh",NA,NA,NA,NA,0.6569,456,0.0686,0.01095,0.3283,0.1165,0.04405,0.34535,NA,NA,NA,NA,NA,43.6658477783203,-79.4029998779297,0.0006866455078125,0.0006866455078125
"10188",NA,NA,"dpz83jj",NA,NA,NA,NA,0.2793,98,0.0918,0,0.5464,0.2371,0.1031,0.0619,NA,NA,NA,NA,NA,43.6658477783203,-79.4016265869141,0.0006866455078125,0.0006866455078125
"10189",NA,NA,"dpz8g8d",NA,NA,NA,NA,0.43635,1381.5,0.1716,0.01935,0.1487,0.1512,0.136,0.2552,NA,NA,NA,NA,NA,43.7290191650391,-79.2958831787109,0.0006866455078125,0.0006866455078125
"10190",NA,NA,"dpz83jq",2018-01-11,12249,20185,NA,0.3223,192,0.0313,0,0.3579,0.1474,0.0474,0.321,NA,NA,NA,NA,NA,43.6672210693359,-79.4002532958984,0.0006866455078125,0.0006866455078125
"10191",NA,NA,"dpz8g8j",NA,NA,NA,NA,0.3656,220,0.2409,0.0182,0.1182,0.2455,0.0273,0.3135,0.0142,4,NA,NA,NA,43.7262725830078,-79.2917633056641,0.0006866455078125,0.0006866455078125
"10192",NA,NA,"dpz8g8k",NA,NA,NA,NA,0.2209,130,0.1462,0.0233,0.3488,0.3101,0.0388,0.217,NA,NA,NA,NA,NA,43.7276458740234,-79.2931365966797,0.0006866455078125,0.0006866455078125
"10193",NA,NA,"dpz8g8m",2010-04-01,29467,2191,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029,3,NA,NA,NA,43.7276458740234,-79.2917633056641,0.0006866455078125,0.0006866455078125
"10194",NA,NA,"dpz83k1",2017-01-17,4436,7353,NA,0.3834,271,0.0406,0,0.3519,0.1889,0.1407,0.2592,NA,NA,NA,NA,NA,43.6603546142578,-79.3961334228516,0.0006866455078125,0.0006866455078125
"10195",NA,NA,"dpz83k2",2012-02-06,5840,5051,NA,0.2503,51,0.0392,0.02,0.36,0.12,0.1,0.12,NA,NA,NA,NA,NA,43.6617279052734,-79.3975067138672,0.0006866455078125,0.0006866455078125
"10196",NA,NA,"dpz83k4",NA,NA,NA,NA,0.3941,175,0.0629,0,0.3029,0.1714,0.1771,0.3143,NA,NA,NA,NA,NA,43.6603546142578,-79.3947601318359,0.0006866455078125,0.0006866455078125
"10197",NA,NA,"dpz83kc",2011-10-03,6686,3033,NA,0.25375,2774.5,0.05285,0.03135,0.2167,0.1314,0.0511,0.51385,NA,NA,NA,NA,NA,43.6644744873047,-79.3961334228516,0.0006866455078125,0.0006866455078125
"10198",NA,NA,"dpz83kd",NA,NA,NA,NA,0.1339,11,0.0909,0.0909,0.3636,0,0,0.2728,NA,NA,NA,NA,NA,43.6631011962891,-79.3947601318359,0.0006866455078125,0.0006866455078125
"10199",NA,NA,"dpz83ke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0284,3,NA,NA,NA,43.6631011962891,-79.3933868408203,0.0006866455078125,0.0006866455078125
"10200",NA,NA,"dpz83kg",2015-12-08,12836,4643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6644744873047,-79.3933868408203,0.0006866455078125,0.0006866455078125
"10201",NA,NA,"dpz8g9q",2014-11-19,19235,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0873,8,NA,NA,NA,43.7331390380859,-79.2903900146484,0.0006866455078125,0.0006866455078125
"10202",NA,NA,"dpz8g9r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0657,14,NA,NA,NA,43.7331390380859,-79.2890167236328,0.0006866455078125,0.0006866455078125
"10203",NA,NA,"dpz8g9u",NA,NA,NA,NA,0.6436,117,0.094,0.0171,0.5128,0.1795,0.0684,0.1966,NA,NA,NA,NA,NA,43.7358856201172,-79.2931365966797,0.0006866455078125,0.0006866455078125
"10204",NA,NA,"dpz83kn",NA,NA,NA,NA,0.3847,3536.5,0.08335,0.01965,0.2926,0.1604,0.05345,0.42755,NA,NA,NA,NA,NA,43.6603546142578,-79.3892669677734,0.0006866455078125,0.0006866455078125
"10205",NA,NA,"dpz83kp",2017-01-17,11252,11459,NA,0.6663,7044,0.0434,0.0366,0.2322,0.1153,0.0464,0.5155,NA,NA,NA,NA,NA,43.6603546142578,-79.3878936767578,0.0006866455078125,0.0006866455078125
"10206",NA,NA,"dpz83kq",2016-11-09,10185,3896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6617279052734,-79.3892669677734,0.0006866455078125,0.0006866455078125
"10207",NA,NA,"dpz83kr",NA,NA,NA,NA,0.3819,408,0.1961,0.0911,0.3621,0.1379,0.064,0.2809,NA,NA,NA,NA,NA,43.6617279052734,-79.3878936767578,0.0006866455078125,0.0006866455078125
"10208",NA,NA,"dpz83kt",2016-11-09,15472,5941,NA,0.2719,8230,0.0194,0.0484,0.2375,0.1229,0.0384,0.5132,NA,NA,NA,NA,NA,43.6631011962891,-79.3906402587891,0.0006866455078125,0.0006866455078125
"10209",NA,NA,"dpz83kv",2016-11-09,10549,5398,NA,0.2847,161,0.2422,0.0311,0.1366,0.5093,0,0.2733,NA,NA,NA,NA,NA,43.6644744873047,-79.3906402587891,0.0006866455078125,0.0006866455078125
"10210",NA,NA,"dpz83kw",NA,NA,NA,NA,0.121,39,0.0256,0.0789,0.1053,0.1053,0.0263,0.5789,NA,NA,NA,NA,NA,43.6631011962891,-79.3892669677734,0.0006866455078125,0.0006866455078125
"10211",NA,NA,"dpz83kx",NA,NA,NA,NA,0.2456,76,0.0526,0.0533,0.1333,0.1733,0.0933,0.3868,NA,NA,NA,NA,NA,43.6631011962891,-79.3878936767578,0.0006866455078125,0.0006866455078125
"10212",NA,NA,"dpz83kz",NA,NA,NA,NA,0.8118,66,0.1061,0.0469,0.3594,0.1563,0.0625,0.328,NA,NA,NA,NA,NA,43.6644744873047,-79.3878936767578,0.0006866455078125,0.0006866455078125
"10213",NA,NA,"dpz8gbc",NA,NA,NA,NA,0.8329,146,0.1644,0.0345,0.2345,0.3103,0.0276,0.2138,NA,NA,NA,NA,NA,43.7303924560547,-79.2862701416016,0.0006866455078125,0.0006866455078125
"10214",NA,NA,"dpz8gbd",2013-03-11,19273,462,NA,0.9971,101,0.19595,0.03495,0.2307,0.1445,0.02935,0.2786,NA,NA,NA,NA,NA,43.7290191650391,-79.2848968505859,0.0006866455078125,0.0006866455078125
"10215",NA,NA,"dpz8gbe",NA,NA,NA,NA,0.51145,3428.5,0.1862,0.02405,0.3402,0.19785,0.04555,0.28085,0.0453,8,NA,NA,NA,43.7290191650391,-79.2835235595703,0.0006866455078125,0.0006866455078125
"10216",NA,NA,"dpz83m8",2018-01-11,10868,10951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6685943603516,-79.3975067138672,0.0006866455078125,0.0006866455078125
"10217",NA,NA,"dpz83m9",NA,NA,NA,NA,0.93665,1671,0.05005,0.01785,0.19175,0.1649,0.06275,0.46015,0.0488,9,NA,NA,NA,43.6685943603516,-79.3961334228516,0.0006866455078125,0.0006866455078125
"10218",NA,NA,"dpz83mb",NA,NA,NA,NA,0.2623,174,0.0287,0.0174,0.1744,0.1105,0.0814,0.5582,NA,NA,NA,NA,NA,43.6699676513672,-79.3975067138672,0.0006866455078125,0.0006866455078125
"10219",NA,NA,"dpz8gbq",NA,NA,NA,NA,0.2244,469,0.0448,0.0677,0.7729,0.107,0.0153,0.0349,NA,NA,NA,NA,NA,43.7276458740234,-79.2794036865234,0.0006866455078125,0.0006866455078125
"10220",NA,NA,"dpz8gbr",NA,NA,NA,NA,0.2927,600,0.0517,0.0286,0.8232,0.0337,0.0118,0.0943,NA,NA,NA,NA,NA,43.7276458740234,-79.2780303955078,0.0006866455078125,0.0006866455078125
"10221",NA,NA,"dpz8gbs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0477,7,NA,NA,NA,43.7290191650391,-79.2821502685547,0.0006866455078125,0.0006866455078125
"10222",NA,NA,"dpz8gbt",2012-04-26,19797,672,NA,0.5227,834,0.1906,0.0301,0.2202,0.2948,0.0289,0.2274,0.1093,32,NA,NA,NA,43.7290191650391,-79.2807769775391,0.0006866455078125,0.0006866455078125
"10223",NA,NA,"dpz8gbu",NA,NA,NA,NA,0.3782,178.333333333333,0.0885333333333333,0.0467666666666667,0.3355,0.220766666666667,0.0206666666666667,0.246,NA,NA,NA,NA,NA,43.7303924560547,-79.2821502685547,0.0006866455078125,0.0006866455078125
"10224",NA,NA,"dpz83mn",NA,NA,NA,NA,0.3212,22,0.2727,0,0.1364,0.3182,0,0.4545,NA,NA,NA,NA,NA,43.6658477783203,-79.3892669677734,0.0006866455078125,0.0006866455078125
"10225",NA,NA,"dpz97tk",NA,NA,NA,NA,0.4674,74,0.0135,0.0135,0.2703,0.2838,0.0676,0.2297,NA,NA,NA,NA,NA,43.8430023193359,-79.2931365966797,0.0006866455078125,0.0006866455078125
"10226",NA,NA,"dpz83mq",NA,NA,NA,NA,0.3612,1123.5,0.23475,0.0174,0.3192,0.1185,0.0272,0.44305,0.0116,3,NA,NA,NA,43.6672210693359,-79.3892669677734,0.0006866455078125,0.0006866455078125
"10227",NA,NA,"dpz83mr",NA,NA,NA,NA,0.3631,583,0.0549,0.026,0.2444,0.1196,0.0329,0.5008,NA,NA,NA,NA,NA,43.6672210693359,-79.3878936767578,0.0006866455078125,0.0006866455078125
"10228",NA,NA,"dpz8gc0",NA,NA,NA,NA,0.3594,47,0.234,0,0.1739,0.1957,0.087,0.3695,NA,NA,NA,NA,NA,43.7317657470703,-79.2876434326172,0.0006866455078125,0.0006866455078125
"10229",NA,NA,"dpz8gc1",NA,NA,NA,NA,0.8674,2999,0.0277,0.0384,0.2038,0.2332,0.0337,0.228,0.0167,3,NA,NA,NA,43.7317657470703,-79.2862701416016,0.0006866455078125,0.0006866455078125
"10230",NA,NA,"dpz83mw",2016-11-10,13272,14606,NA,0.31665,2901,0.05525,0.04225,0.2046,0.14765,0.04805,0.49135,NA,NA,NA,NA,NA,43.6685943603516,-79.3892669677734,0.0006866455078125,0.0006866455078125
"10231",NA,NA,"dpz83mx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0347,6,NA,NA,NA,43.6685943603516,-79.3878936767578,0.0006866455078125,0.0006866455078125
"10232",NA,NA,"dpz83my",2018-01-11,19112,29629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6699676513672,-79.3892669677734,0.0006866455078125,0.0006866455078125
"10233",NA,NA,"dpz83mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0285,4,NA,NA,NA,43.6699676513672,-79.3878936767578,0.0006866455078125,0.0006866455078125
"10234",NA,NA,"dpz83n5",NA,NA,NA,NA,0.342,265,0.0226,0.0114,0.2776,0.0913,0.019,0.4752,NA,NA,NA,NA,NA,43.6713409423828,-79.4043731689453,0.0006866455078125,0.0006866455078125
"10235",NA,NA,"dpz8gcf",NA,NA,NA,NA,0.459,48,0.0417,0,0.375,0.2917,0.1875,0.125,NA,NA,NA,NA,NA,43.7358856201172,-79.2848968505859,0.0006866455078125,0.0006866455078125
"10236",NA,NA,"dpz8gck",NA,NA,NA,NA,0.5831,813,0.0824,0.0295,0.3432,0.2657,0.0381,0.2066,NA,NA,NA,NA,NA,43.7331390380859,-79.2821502685547,0.0006866455078125,0.0006866455078125
"10237",NA,NA,"dpz8gcn",NA,NA,NA,NA,0.6859,130,0.3385,0,0.8154,0.0692,0,0.0462,NA,NA,NA,NA,NA,43.7317657470703,-79.2794036865234,0.0006866455078125,0.0006866455078125
"10238",NA,NA,"dpz83nb",NA,NA,NA,NA,0.48275,100,0.0369,0,0.1002,0.49495,0.03335,0.32705,NA,NA,NA,NA,NA,43.6754608154297,-79.4084930419922,0.0006866455078125,0.0006866455078125
"10239",NA,NA,"dpz8gcq",2013-01-31,13113,86,NA,0.2731,3305,0.0638,0.0626,0.2238,0.315,0.0553,0.1952,0.02,5,NA,NA,NA,43.7331390380859,-79.2794036865234,0.0006866455078125,0.0006866455078125
"10240",NA,NA,"dpz8gcw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0311,7,NA,NA,NA,43.7345123291016,-79.2794036865234,0.0006866455078125,0.0006866455078125
"10241",NA,NA,"dpz97vn",NA,NA,NA,NA,0.4953,122,0.5328,0,0.6198,0.2149,0.0083,0.033,NA,NA,NA,NA,NA,43.8416290283203,-79.2794036865234,0.0006866455078125,0.0006866455078125
"10242",NA,NA,"dpz97vv",NA,NA,NA,NA,0.2581,309,0.1133,0,0.804,0.0565,0.01,0.0498,NA,NA,NA,NA,NA,43.8457489013672,-79.2807769775391,0.0006866455078125,0.0006866455078125
"10243",NA,NA,"dpz8gd4",NA,NA,NA,NA,0.3506,196,0.2806,0.0051,0.4769,0.2821,0.0462,0.1538,NA,NA,NA,NA,NA,43.7372589111328,-79.2958831787109,0.0006866455078125,0.0006866455078125
"10244",NA,NA,"dpz83ng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0485,6,NA,NA,NA,43.6754608154297,-79.4043731689453,0.0006866455078125,0.0006866455078125
"10245",NA,NA,"dpz83nr",NA,NA,NA,NA,0.5145,630,0.0175,0.0048,0.2383,0.1304,0.0499,0.5202,NA,NA,NA,NA,NA,43.6727142333984,-79.3988800048828,0.0006866455078125,0.0006866455078125
"10246",NA,NA,"dpz83ns",NA,NA,NA,NA,0.3915,1356,0.0273,0.0126,0.248,0.1544,0.0364,0.5033,NA,NA,NA,NA,NA,43.6740875244141,-79.4029998779297,0.0006866455078125,0.0006866455078125
"10247",NA,NA,"dpz83nt",NA,NA,NA,NA,0.6915,184,0.0652,0.0054,0.3261,0.1359,0.0815,0.4131,NA,NA,NA,NA,NA,43.6740875244141,-79.4016265869141,0.0006866455078125,0.0006866455078125
