,YEAR,MONTH,Ward_ID,IncidentsTotal_TP,Dark,Dawn,Daylight,Dusk,Inv_PED,Inv_CYC,Inv_AM,Inv_MC,Inv_TC,Speeding,Ag_Driv,Redlight,Alcohol,Disability,SeverityScore,IncidentsTotal_Geotab,AvgAcceleration,PercentOfVehicles,AvgMonthlyVolume,PercentCar,PercentMPV,PercentLDT,PercentMDT,PercentHDT,PercentOther,Daily_dif,Max_Temp,Min_Temp,Ave_Temp,Rain_vol,Snow_vol
3437,2011,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,2011,6,8,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,6.0,,,,,,,,,,19.5,34.5,5.0,19.439999999999998,2.6511111111111108,0.0
3439,2011,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,2011,6,9,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.5,34.5,5.0,19.439999999999998,2.6511111111111108,0.0
3441,2011,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442,2011,6,10,9.0,4.0,0.0,5.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0476,172.0,,,,,,,,,,19.5,34.5,5.0,19.439999999999998,2.6511111111111103,0.0
3443,2011,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,2011,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,2011,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,2011,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,2011,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,2011,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,2011,6,16,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.5,34.5,5.0,19.439999999999998,2.6511111111111108,0.0
3450,2011,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,2011,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,2011,6,18,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.5,34.5,5.0,19.439999999999998,2.6511111111111108,0.0
3453,2011,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,2011,6,19,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.5,34.5,5.0,19.439999999999998,2.6511111111111108,0.0
3455,2011,6,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,2011,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,2011,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,2011,6,22,12.0,0.0,0.0,12.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01024,15.0,,,,,,,,,,19.5,34.5,5.0,19.439999999999998,2.6511111111111103,0.0
3459,2011,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3460,2011,6,23,8.0,2.0,0.0,6.0,0.0,3.0,0.0,8.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,,0.0,,,,,,,,,,19.5,34.5,5.0,19.439999999999998,2.6511111111111103,0.0
3461,2011,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,2011,6,24,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.5,34.5,5.0,19.439999999999998,2.6511111111111108,0.0
3463,2011,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464,2011,6,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465,2011,6,26,9.0,0.0,0.0,9.0,0.0,4.0,0.0,9.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.5,34.5,5.0,19.439999999999998,2.6511111111111103,0.0
3466,2011,6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,2011,6,27,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5987,0.1442,1318.0,0.0397,0.1924,0.1198,0.0504,0.0977,0.5,19.5,34.5,5.0,19.439999999999998,2.6511111111111108,0.0
3468,2011,6,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,2011,6,28,5.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.5,34.5,5.0,19.439999999999998,2.6511111111111108,0.0
3470,2011,6,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3471,2011,6,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,2011,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3473,2011,6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,2011,6,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3475,2011,6,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3476,2011,6,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477,2011,6,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,2011,6,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479,2011,6,37,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.5,34.5,5.0,19.439999999999998,2.6511111111111108,0.0
3480,2011,6,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3481,2011,6,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3482,2011,6,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3483,2011,6,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3484,2011,6,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3485,2011,6,42,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.5,34.5,5.0,19.439999999999998,2.6511111111111108,0.0
3486,2011,6,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3487,2011,6,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488,2011,6,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489,2011,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3490,2011,7,2,5.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3491,2011,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492,2011,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493,2011,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3494,2011,7,5,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3495,2011,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,2011,7,6,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3497,2011,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,2011,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,2011,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,2011,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,2011,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,2011,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503,2011,7,12,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3504,2011,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505,2011,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506,2011,7,14,7.0,2.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0239,6.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3507,2011,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,2011,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3509,2011,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3510,2011,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,2011,7,18,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3512,2011,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513,2011,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514,2011,7,20,8.0,0.0,0.0,8.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3515,2011,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,2011,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,2011,7,22,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3518,2011,7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,2011,7,23,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3520,2011,7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521,2011,7,24,10.0,6.0,0.0,4.0,0.0,6.0,0.0,10.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3522,2011,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3523,2011,7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,2011,7,26,5.0,0.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3525,2011,7,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,2011,7,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,2011,7,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,2011,7,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,2011,7,30,8.0,6.0,0.0,2.0,0.0,0.0,2.0,8.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3530,2011,7,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531,2011,7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532,2011,7,32,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3533,2011,7,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,2011,7,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535,2011,7,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536,2011,7,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537,2011,7,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538,2011,7,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,2011,7,38,7.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3540,2011,7,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,2011,7,39,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3542,2011,7,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,2011,7,40,7.0,5.0,0.0,2.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3544,2011,7,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545,2011,7,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,2011,7,42,9.0,4.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3547,2011,7,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,2011,7,43,6.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3549,2011,7,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,2011,7,44,8.0,0.0,0.0,8.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,38.2,9.0,24.259677419354862,1.3688172043010758,0.0
3551,2011,7,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3552,2011,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3553,2011,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3554,2011,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555,2011,8,4,8.0,3.0,0.0,5.0,0.0,0.0,0.0,8.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3556,2011,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3557,2011,8,5,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3558,2011,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3559,2011,8,6,9.0,6.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3560,2011,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561,2011,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3562,2011,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3563,2011,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3564,2011,8,10,5.0,0.0,0.0,5.0,0.0,2.0,0.0,5.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3565,2011,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3566,2011,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3567,2011,8,12,8.0,4.0,0.0,4.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.4065,0.0157,7343.0,0.0248,0.1339,0.3637,0.0584,0.1818,0.2374,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3568,2011,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3569,2011,8,13,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3570,2011,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3571,2011,8,14,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3572,2011,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3573,2011,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3574,2011,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3575,2011,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3576,2011,8,18,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3577,2011,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3578,2011,8,19,9.0,0.0,0.0,9.0,0.0,3.0,3.0,9.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3579,2011,8,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3580,2011,8,20,12.0,0.0,0.0,12.0,0.0,5.0,2.0,12.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.4638,0.0728,9871.0,0.0203,0.1905,0.1671,0.0482,0.0853,0.4886,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3581,2011,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3582,2011,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3583,2011,8,22,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3584,2011,8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3585,2011,8,23,6.0,0.0,0.0,3.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3586,2011,8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3587,2011,8,24,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3588,2011,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3589,2011,8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3590,2011,8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3591,2011,8,27,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3592,2011,8,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3593,2011,8,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,2011,8,29,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3595,2011,8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3596,2011,8,30,6.0,0.0,0.0,6.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3597,2011,8,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3598,2011,8,31,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3599,2011,8,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,2011,8,32,6.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3601,2011,8,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3602,2011,8,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,2011,8,34,20.0,2.0,0.0,18.0,0.0,0.0,2.0,20.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3604,2011,8,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,2011,8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,2011,8,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607,2011,8,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3608,2011,8,38,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3609,2011,8,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,2011,8,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,2011,8,40,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.6057,0.0205,3508.0,0.0407,0.3143,0.3223,0.040999999999999995,0.0935,0.1882,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3612,2011,8,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,2011,8,41,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3614,2011,8,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,2011,8,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,2011,8,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,2011,8,44,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,,,,,,,,17.0,32.4,10.0,21.915322580645185,2.99247311827957,0.0
3618,2011,8,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,2011,9,1,6.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,,0.0,,,,,,,,,,15.0,31.5,4.0,17.93833333333333,3.4533333333333336,0.0
3620,2011,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,2011,9,2,7.0,7.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,,,,,,,,,,15.0,31.5,4.0,17.93833333333333,3.4533333333333336,0.0
3622,2011,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,2011,9,3,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,,,,,,,,15.0,31.5,4.0,17.93833333333333,3.4533333333333336,0.0
3624,2011,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,2011,9,4,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,15.0,31.5,4.0,17.93833333333333,3.4533333333333336,0.0
3626,2011,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,2011,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,2011,9,6,5.0,3.0,0.0,2.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,15.0,31.5,4.0,17.93833333333333,3.453333333333334,0.0
3629,2011,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,2011,9,7,7.0,2.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,,0.0,,,,,,,,,,15.0,31.5,4.0,17.93833333333333,3.4533333333333336,0.0
3631,2011,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3632,2011,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,2011,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,2011,9,10,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,15.0,31.5,4.0,17.93833333333333,3.4533333333333336,0.0
3635,2011,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,2011,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,2011,9,12,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,15.0,31.5,4.0,17.93833333333333,3.4533333333333336,0.0
3638,2011,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3639,2011,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3640,2011,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,2011,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,2011,9,16,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,15.0,31.5,4.0,17.93833333333333,3.4533333333333336,0.0
3643,2011,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
