Latitude,Longitude,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
43.7,-79.34,2011-05-12,2011,5,12,,17,,10.5,,13.8,,4.2,,0,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2011-05-13,2011,5,13,,27,,12,,19.5,,0,,1.5,,1.5,,0,,1.5,,0,,,,,
43.7,-79.34,2011-05-14,2011,5,14,,17,,13.5,,15.3,,2.7,,0,,23.2,,0,,23.2,,0,,,,,
43.7,-79.34,2011-05-15,2011,5,15,,10.5,,8.5,,9.5,,8.5,,0,,12.6,,0,,12.6,,0,,,,,
43.7,-79.34,2011-05-16,2011,5,16,,10.5,,7,,8.8,,9.2,,0,,4.6,,0,,4.6,,0,,,,,
43.7,-79.34,2011-05-17,2011,5,17,,14.5,,7.5,,11,,7,,0,,4.2,,0,,4.2,,0,,,,,
43.7,-79.34,2011-05-18,2011,5,18,,18,,10,,14,,4,,0,,15,,0,,15,,0,,,,,
43.7,-79.34,2011-05-19,2011,5,19,,20.5,,10,,15.3,,2.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-05-20,2011,5,20,,25,,13,,19,,0,,1,,0.2,,0,,0.2,,0,,,,,
43.7,-79.34,2011-05-21,2011,5,21,,27,,14,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-05-22,2011,5,22,,22,,15,,18.5,,0,,0.5,,0.8,,0,,0.8,,0,,,,,
43.7,-79.34,2011-05-23,2011,5,23,,23.5,,15,,19.3,,0,,1.3,,12.8,,0,,12.8,,0,,,,,
43.7,-79.34,2011-05-24,2011,5,24,,20,,16,,18,,0,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-05-25,2011,5,25,,16.5,,8.5,,12.5,,5.5,,0,,20.4,,0,,20.4,,0,,,,,
43.7,-79.34,2011-05-26,2011,5,26,,22,,11,,16.5,,1.5,,0,,12.8,,0,,12.8,,0,,,,,
43.7,-79.34,2011-05-27,2011,5,27,,14.5,,11.5,,13,,5,,0,,0.4,,0,,0.4,,0,,,,,
43.7,-79.34,2011-05-28,2011,5,28,,20.5,,11.5,,16,,2,,0,,2,,0,,2,,0,,,,,
43.7,-79.34,2011-05-29,2011,5,29,,23.5,,13.5,,18.5,,0,,0.5,,2.2,,0,,2.2,,0,,,,,
43.7,-79.34,2011-05-30,2011,5,30,,26,,16.5,,21.3,,0,,3.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-05-31,2011,5,31,,30.5,,15.5,,23,,0,,5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-06-01,2011,6,1,,27.5,,22.5,,25,,0,,7,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-06-02,2011,6,2,,20,,10,,15,,3,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-06-03,2011,6,3,,25,,9.5,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-06-04,2011,6,4,,18,,12,,15,,3,,0,,10.6,,0,,10.6,,0,,,,,
43.7,-79.34,2011-06-05,2011,6,5,,28,,11.5,,19.8,,0,,1.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-06-06,2011,6,6,,27.5,,13.5,,20.5,,0,,2.5,,4.4,,0,,4.4,,0,,,,,
43.7,-79.34,2011-06-07,2011,6,7,,29,,16,,22.5,,0,,4.5,,0.2,,0,,0.2,,0,,,,,
43.7,-79.34,2011-06-08,2011,6,8,,34.5,,22,,28.3,,0,,10.3,,4.4,,0,,4.4,,0,,,,,
43.7,-79.34,2011-06-09,2011,6,9,,27,,18,,22.5,,0,,4.5,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2011-06-10,2011,6,10,,20.5,,12,,16.3,,1.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-06-11,2011,6,11,,20.5,,15.5,,18,,0,,0,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2011-06-12,2011,6,12,,20,,14,,17,,1,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-06-13,2011,6,13,,19.5,,12.5,,16,,2,,0,,0.6,,0,,0.6,,0,,,,,
43.7,-79.34,2011-06-14,2011,6,14,,22,,12.5,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-06-15,2011,6,15,,29.5,,12,,20.8,,0,,2.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-06-16,2011,6,16,,27,,14.5,,20.8,,0,,2.8,,0.8,,0,,0.8,,0,,,,,
43.7,-79.34,2011-06-17,2011,6,17,,26,,17,,21.5,,0,,3.5,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2011-06-18,2011,6,18,,30,,16,,23,,0,,5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-06-19,2011,6,19,,23,,14.5,,18.8,,0,,0.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-06-20,2011,6,20,,25,,13,,19,,0,,1,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-06-21,2011,6,21,,27.5,,17,,22.3,,0,,4.3,,3.4,,0,,3.4,,0,,,,,
43.7,-79.34,2011-06-22,2011,6,22,,21,,17,,19,,0,,1,,15.8,,0,,15.8,,0,,,,,
43.7,-79.34,2011-06-23,2011,6,23,,27.5,,18,,22.8,,0,,4.8,,9.6,,0,,9.6,,0,,,,,
43.7,-79.34,2011-06-24,2011,6,24,,23.5,,19.5,,21.5,,0,,3.5,,6.4,,0,,6.4,,0,,,,,
43.7,-79.34,2011-06-25,2011,6,25,,22,,17,,19.5,,0,,1.5,,0.4,,0,,0.4,,0,,,,,
43.7,-79.34,2011-06-26,2011,6,26,,24,,17.5,,20.8,,0,,2.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-06-27,2011,6,27,,26.5,,14.5,,20.5,,0,,2.5,,1.6,,0,,1.6,,0,,,,,
43.7,-79.34,2011-06-28,2011,6,28,,27.5,,19,,23.3,,0,,5.3,,6.2,,0,,6.2,,0,,,,,
43.7,-79.34,2011-06-29,2011,6,29,,24,,14.5,,19.3,,0,,1.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-06-30,2011,6,30,,27,,13,,20,,0,,2,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-01,2011,7,1,,27.5,,12.5,,20,,0,,2,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-02,2011,7,2,,28,,15.5,,21.8,,0,,3.8,,5.2,,0,,5.2,,0,,,,,
43.7,-79.34,2011-07-03,2011,7,3,,30.5,,19.5,,25,,0,,7,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-04,2011,7,4,,29,,17,,23,,0,,5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-05,2011,7,5,,29.5,,16.5,,23,,0,,5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-06,2011,7,6,,29.5,,22,,25.8,,0,,7.8,,0.4,,0,,0.4,,0,,,,,
43.7,-79.34,2011-07-07,2011,7,7,,26,,17,,21.5,,0,,3.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-08,2011,7,8,,29.5,,16,,22.8,,0,,4.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-09,2011,7,9,,27.5,,17.5,,22.5,,0,,4.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-10,2011,7,10,,31,,19.5,,25.3,,0,,7.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-11,2011,7,11,,32.5,,21.5,,27,,0,,9,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-12,2011,7,12,,32,,22.5,,27.3,,0,,9.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-13,2011,7,13,,27,,19,,23,,0,,5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-14,2011,7,14,,28.5,,15.5,,22,,0,,4,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-15,2011,7,15,,29.5,,14,,21.8,,0,,3.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-16,2011,7,16,,32,,16.5,,24.3,,0,,6.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-17,2011,7,17,,35.5,,21,,28.3,,0,,10.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-18,2011,7,18,,34.5,,24,,29.3,,0,,11.3,,0.2,,0,,0.2,,0,,,,,
43.7,-79.34,2011-07-19,2011,7,19,,29.5,,22.5,,26,,0,,8,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-20,2011,7,20,,35,,19.5,,27.3,,0,,9.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-21,2011,7,21,,38,,26.5,,32.3,,0,,14.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-22,2011,7,22,,33,,22.5,,27.8,,0,,9.8,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2011-07-23,2011,7,23,,34.5,,22.5,,28.5,,0,,10.5,,2.2,,0,,2.2,,0,,,,,
43.7,-79.34,2011-07-24,2011,7,24,,28,,21,,24.5,,0,,6.5,,18.8,,0,,18.8,,0,,,,,
43.7,-79.34,2011-07-25,2011,7,25,,29,,20,,24.5,,0,,6.5,,0.2,,0,,0.2,,0,,,,,
43.7,-79.34,2011-07-26,2011,7,26,,26.5,,18,,22.3,,0,,4.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-27,2011,7,27,,28,,17.5,,22.8,,0,,4.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-28,2011,7,28,,24,,21,,22.5,,0,,4.5,,3.4,,0,,3.4,,0,,,,,
43.7,-79.34,2011-07-29,2011,7,29,,30,,21,,25.5,,0,,7.5,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2011-07-30,2011,7,30,,31,,21,,26,,0,,8,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-07-31,2011,7,31,,32.5,,19,,25.8,,0,,7.8,,2,,0,,2,,0,,,,,
43.7,-79.34,2011-08-01,2011,8,1,,31.5,,21.5,,26.5,,0,,8.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-02,2011,8,2,,31,,20,,25.5,,0,,7.5,,10.2,,0,,10.2,,0,,,,,
43.7,-79.34,2011-08-03,2011,8,3,,22,,19.5,,20.8,,0,,2.8,,3,,0,,3,,0,,,,,
43.7,-79.34,2011-08-04,2011,8,4,,28,,16.5,,22.3,,0,,4.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-05,2011,8,5,,28,,17,,22.5,,0,,4.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-06,2011,8,6,,30.5,,21,,25.8,,0,,7.8,,1.2,,0,,1.2,,0,,,,,
43.7,-79.34,2011-08-07,2011,8,7,,28,,23,,25.5,,0,,7.5,,6.6,,0,,6.6,,0,,,,,
43.7,-79.34,2011-08-08,2011,8,8,,29,,19.5,,24.3,,0,,6.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-09,2011,8,9,,23.5,,21,,22.3,,0,,4.3,,33.4,,0,,33.4,,0,,,,,
43.7,-79.34,2011-08-10,2011,8,10,,24.5,,17,,20.8,,0,,2.8,,2.8,,0,,2.8,,0,,,,,
43.7,-79.34,2011-08-11,2011,8,11,,25.5,,14,,19.8,,0,,1.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-12,2011,8,12,,29,,13.5,,21.3,,0,,3.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-13,2011,8,13,,27.5,,17,,22.3,,0,,4.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-14,2011,8,14,,25,,18.5,,21.8,,0,,3.8,,0.8,,0,,0.8,,0,,,,,
43.7,-79.34,2011-08-15,2011,8,15,,26,,19,,22.5,,0,,4.5,,3.4,,0,,3.4,,0,,,,,
43.7,-79.34,2011-08-16,2011,8,16,,30,,18,,24,,0,,6,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-17,2011,8,17,,30,,16.5,,23.3,,0,,5.3,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2011-08-18,2011,8,18,,31.5,,19.5,,25.5,,0,,7.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-19,2011,8,19,,31,,15.5,,23.3,,0,,5.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-20,2011,8,20,,30.5,,19,,24.8,,0,,6.8,,0.8,,0,,0.8,,0,,,,,
43.7,-79.34,2011-08-21,2011,8,21,,24,,15,,19.5,,0,,1.5,,12.4,,0,,12.4,,0,,,,,
43.7,-79.34,2011-08-22,2011,8,22,,23.5,,14,,18.8,,0,,0.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-23,2011,8,23,,28,,13.5,,20.8,,0,,2.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-24,2011,8,24,,27,,20,,23.5,,0,,5.5,,9.6,,0,,9.6,,0,,,,,
43.7,-79.34,2011-08-25,2011,8,25,,26.5,,19,,22.8,,0,,4.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-26,2011,8,26,,24.5,,18.5,,21.5,,0,,3.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-27,2011,8,27,,26.5,,15.5,,21,,0,,3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-28,2011,8,28,,22,,19,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-29,2011,8,29,,26,,12.5,,19.3,,0,,1.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-30,2011,8,30,,29.5,,13.5,,21.5,,0,,3.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-08-31,2011,8,31,,25,,17.5,,21.3,,0,,3.3,,0.2,,0,,0.2,,0,,,,,
43.7,-79.34,2011-09-01,2011,9,1,,25,,18.5,,21.8,,0,,3.8,,2.4,,0,,2.4,,0,,,,,
43.7,-79.34,2011-09-02,2011,9,2,,29.5,,17.5,,23.5,,0,,5.5,,1.2,,0,,1.2,,0,,,,,
43.7,-79.34,2011-09-03,2011,9,3,,31,,22,,26.5,,0,,8.5,,1.6,,0,,1.6,,0,,,,,
43.7,-79.34,2011-09-04,2011,9,4,,26.5,,21.5,,24,,0,,6,,4,,0,,4,,0,,,,,
43.7,-79.34,2011-09-05,2011,9,5,,17,,14,,15.5,,2.5,,0,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2011-09-06,2011,9,6,,19.5,,11.5,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-07,2011,9,7,,19,,13,,16,,2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-08,2011,9,8,,22.5,,16,,19.3,,0,,1.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-09,2011,9,9,,27,,14.5,,20.8,,0,,2.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-10,2011,9,10,,25,,15.5,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-11,2011,9,11,,26,,12.5,,19.3,,0,,1.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-12,2011,9,12,,28,,17,,22.5,,0,,4.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-13,2011,9,13,,27,,21,,24,,0,,6,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-14,2011,9,14,,23,,9.5,,16.3,,1.7,,0,,0.8,,0,,0.8,,0,,,,,
43.7,-79.34,2011-09-15,2011,9,15,,16.5,,8.5,,12.5,,5.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-16,2011,9,16,,17,,7,,12,,6,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-17,2011,9,17,,18.5,,7,,12.8,,5.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-18,2011,9,18,,20,,7,,13.5,,4.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-19,2011,9,19,,19,,12.5,,15.8,,2.2,,0,,15.4,,0,,15.4,,0,,,,,
43.7,-79.34,2011-09-20,2011,9,20,,24,,12.5,,18.3,,0,,0.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-21,2011,9,21,,23.5,,13,,18.3,,0,,0.3,,7,,0,,7,,0,,,,,
43.7,-79.34,2011-09-22,2011,9,22,,25,,16,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-23,2011,9,23,,19,,14.5,,16.8,,1.2,,0,,34.2,,0,,34.2,,0,,,,,
43.7,-79.34,2011-09-24,2011,9,24,,22.5,,12,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-25,2011,9,25,,23,,14.5,,18.8,,0,,0.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-26,2011,9,26,,23.5,,17.5,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-09-27,2011,9,27,,24,,19,,21.5,,0,,3.5,,4.8,,0,,4.8,,0,,,,,
43.7,-79.34,2011-09-28,2011,9,28,,21.5,,15.5,,18.5,,0,,0.5,,0.8,,0,,0.8,,0,,,,,
43.7,-79.34,2011-09-29,2011,9,29,,20,,14.5,,17.3,,0.7,,0,,35.2,,0,,35.2,,0,,,,,
43.7,-79.34,2011-09-30,2011,9,30,,17.5,,12,,14.8,,3.2,,0,,0.6,,0,,0.6,,0,,,,,
43.7,-79.34,2011-10-01,2011,10,1,,13,,6.5,,9.8,,8.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-10-02,2011,10,2,,10,,4.5,,7.3,,10.7,,0,,11.6,,0,,11.6,,0,,,,,
43.7,-79.34,2011-10-03,2011,10,3,,14,,8,,11,,7,,0,,5.2,,0,,5.2,,0,,,,,
43.7,-79.34,2011-10-04,2011,10,4,,20,,11.5,,15.8,,2.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-10-05,2011,10,5,,20,,7.5,,13.8,,4.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-10-06,2011,10,6,,18.5,,4.5,,11.5,,6.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-10-07,2011,10,7,,23,,7,,15,,3,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-10-08,2011,10,8,,25,,8.5,,16.8,,1.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-10-09,2011,10,9,,27,,10,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-10-10,2011,10,10,,25.5,,12.5,,19,,0,,1,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-10-11,2011,10,11,,21,,12,,16.5,,1.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-10-12,2011,10,12,,18.5,,15.5,,17,,1,,0,,31.4,,0,,31.4,,0,,,,,
43.7,-79.34,2011-10-13,2011,10,13,,19.5,,13,,16.3,,1.7,,0,,5.2,,0,,5.2,,0,,,,,
43.7,-79.34,2011-10-14,2011,10,14,,17.5,,14,,15.8,,2.2,,0,,0.8,,0,,0.8,,0,,,,,
43.7,-79.34,2011-10-15,2011,10,15,,11.5,,9,,10.3,,7.7,,0,,0.8,,0,,0.8,,0,,,,,
43.7,-79.34,2011-10-16,2011,10,16,,13,,9,,11,,7,,0,,1.2,,0,,1.2,,0,,,,,
43.7,-79.34,2011-10-17,2011,10,17,,13.5,,7,,10.3,,7.7,,0,,0.4,,0,,0.4,,0,,,,,
43.7,-79.34,2011-10-18,2011,10,18,,14.5,,8,,11.3,,6.7,,0,,3.8,,0,,3.8,,0,,,,,
43.7,-79.34,2011-10-19,2011,10,19,,12,,8,,10,,8,,0,,35.6,,0,,35.6,,0,,,,,
43.7,-79.34,2011-10-20,2011,10,20,,11.5,,9.5,,10.5,,7.5,,0,,0.6,,0,,0.6,,0,,,,,
43.7,-79.34,2011-10-21,2011,10,21,,10.5,,7,,8.8,,9.2,,0,,0.4,,0,,0.4,,0,,,,,
43.7,-79.34,2011-10-22,2011,10,22,,10.5,,7,,8.8,,9.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-10-23,2011,10,23,,15,,1.5,,8.3,,9.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-10-24,2011,10,24,,15.5,,9,,12.3,,5.7,,0,,2,,0,,2,,0,,,,,
43.7,-79.34,2011-10-25,2011,10,25,,13.5,,4.5,,9,,9,,0,,19.8,,0,,19.8,,0,,,,,
43.7,-79.34,2011-10-26,2011,10,26,,6.5,,5,,5.8,,12.2,,0,,4.2,,0,,4.2,,0,,,,,
43.7,-79.34,2011-10-27,2011,10,27,,4.5,,2.5,,3.5,,14.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-10-28,2011,10,28,,10,,-1,,4.5,,13.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-10-29,2011,10,29,,9.5,,2.5,,6,,12,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-10-30,2011,10,30,,11,,-1.5,,4.8,,13.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-10-31,2011,10,31,,10.5,,4,,7.3,,10.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-01,2011,11,1,,13.5,,4.5,,9,,9,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-02,2011,11,2,,17,,6,,11.5,,6.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-03,2011,11,3,,11,,8.5,,9.8,,8.2,,0,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2011-11-04,2011,11,4,,9,,-1,,4,,14,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-05,2011,11,5,,7.5,,-1,,3.3,,14.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-06,2011,11,6,,14.5,,-1,,6.8,,11.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-07,2011,11,7,,17.5,,7.5,,12.5,,5.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-08,2011,11,8,,12.5,,11,,11.8,,6.2,,0,,0.6,,0,,0.6,,0,,,,,
43.7,-79.34,2011-11-09,2011,11,9,,14.5,,9.5,,12,,6,,0,,5.6,,0,,5.6,,0,,,,,
43.7,-79.34,2011-11-10,2011,11,10,,10,,5.5,,7.8,,10.2,,0,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2011-11-11,2011,11,11,,6,,1.5,,3.8,,14.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-12,2011,11,12,,14,,4,,9,,9,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-13,2011,11,13,,16.5,,7,,11.8,,6.2,,0,,4.8,,0,,4.8,,0,,,,,
43.7,-79.34,2011-11-14,2011,11,14,,15.5,,9,,12.3,,5.7,,0,,9,,0,,9,,0,,,,,
43.7,-79.34,2011-11-15,2011,11,15,,13,,5.5,,9.3,,8.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-16,2011,11,16,,12,,9,,10.5,,7.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-17,2011,11,17,,5.5,,1,,3.3,,14.7,,0,,0,,0,T,0,T,0,,,,,
43.7,-79.34,2011-11-18,2011,11,18,,7.5,,0,,3.8,,14.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-19,2011,11,19,,12,,5.5,,8.8,,9.2,,0,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2011-11-20,2011,11,20,,15.5,,5,,10.3,,7.7,,0,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2011-11-21,2011,11,21,,2.5,,-2,,0.3,,17.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-22,2011,11,22,,2,,-3,,-0.5,,18.5,,0,,14.8,,0,,14.8,,0,,,,,
43.7,-79.34,2011-11-23,2011,11,23,,8,,-0.5,,3.8,,14.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-24,2011,11,24,,9.5,,-0.5,,4.5,,13.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-25,2011,11,25,,15,,5,,10,,8,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-26,2011,11,26,,12.5,,7.5,,10,,8,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-11-27,2011,11,27,,13,,10,,11.5,,6.5,,0,,6.4,,0,,6.4,,0,,,,,
43.7,-79.34,2011-11-28,2011,11,28,,7,,3.5,,5.3,,12.7,,0,,14.8,,0,,14.8,,0,,,,,
43.7,-79.34,2011-11-29,2011,11,29,,6,,4.5,,5.3,,12.7,,0,,34.6,,0,,34.6,,0,,,,,
43.7,-79.34,2011-11-30,2011,11,30,,3,,-0.5,,1.3,,16.7,,0,,0,,0.8,,0.8,,0,,,,,
43.7,-79.34,2011-12-01,2011,12,1,,8,,-2,,3,,15,,0,,0.2,,0,T,0.2,,0,T,,,,
43.7,-79.34,2011-12-02,2011,12,2,,3.5,,1.5,,2.5,,15.5,,0,,1,,0.2,,1.2,,0,,,,,
43.7,-79.34,2011-12-03,2011,12,3,,6,,-3.5,,1.3,,16.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-12-04,2011,12,4,,10.5,,4.5,,7.5,,10.5,,0,,7,,0,,7,,0,,,,,
43.7,-79.34,2011-12-05,2011,12,5,,8,,5,,6.5,,11.5,,0,,14.2,,2.2,,16.4,,0,,,,,
43.7,-79.34,2011-12-06,2011,12,6,,3.5,,1,,2.3,,15.7,,0,,0,,0.2,,0.2,,0,,,,,
43.7,-79.34,2011-12-07,2011,12,7,,1.5,,0,,0.8,,17.2,,0,,0,,0,,0,,0,T,,,,
43.7,-79.34,2011-12-08,2011,12,8,,4.5,,-1,,1.8,,16.2,,0,,0,,0,T,0,T,0,,,,,
43.7,-79.34,2011-12-09,2011,12,9,,3,,0.5,,1.8,,16.2,,0,,0,,0.4,,0.4,,0,T,,,,
43.7,-79.34,2011-12-10,2011,12,10,,-1,,-5,,-3,,21,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-12-11,2011,12,11,,4.5,,-4.5,,0,,18,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-12-12,2011,12,12,,7,,0,,3.5,,14.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-12-13,2011,12,13,,7.5,,-1.5,,3,,15,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-12-14,2011,12,14,,9.5,,1,,5.3,,12.7,,0,,6.9,,0,,6.9,,0,,,,,
43.7,-79.34,2011-12-15,2011,12,15,,13,,4,,8.5,,9.5,,0,,5.2,,0,,5.2,,0,,,,,
43.7,-79.34,2011-12-16,2011,12,16,,6,,2,,4,,14,,0,,0,T,0,T,0,T,0,,,,,
43.7,-79.34,2011-12-17,2011,12,17,,-4,,-6,,-5,,23,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2011-12-18,2011,12,18,,3,,-8,,-2.5,,20.5,,0,,0,,0,T,0,T,0,,,,,
43.7,-79.34,2011-12-19,2011,12,19,,7.5,,1,,4.3,,13.7,,0,,0,T,0,,0,T,0,,,,,
