"","Geohash","year","month","Count.Date","X8.Peak.Hr.Vehicle.Volume","X8.Peak.Hr.Pedestrian.Volume","sum_acc_count","temp_chg","snow","rain","SeverityScore","IncidentsTotal","AvgAcceleration","PercentOfVehicles","AvgMonthlyVolume","PercentCar","PercentMPV","PercentLDT","PercentMDT","PercentHDT","PercentOther","lat","lng","lat_error","lng_error"
"586","dpz8320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5737,0.0286,35,0.0286,0.0286,0.4,0.0286,0.1714,0.3428,43.6383819580078,-79.3975067138672,0.0006866455078125,0.0006866455078125
"587","dpz8321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4749,0.0067,149,0.047,0.1409,0.2081,0.0738,0.1409,0.3893,43.6383819580078,-79.3961334228516,0.0006866455078125,0.0006866455078125
"588","dpz8322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0904,0.0476,42,0,0.381,0.1905,0.0238,0.0238,0.3809,43.6397552490234,-79.3975067138672,0.0006866455078125,0.0006866455078125
"589","dpz8323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5317,0.1061,66,0.0303,0.4545,0.0758,0.0152,0.1061,0.3181,43.6397552490234,-79.3961334228516,0.0006866455078125,0.0006866455078125
"590","dpz8324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8106,0.0583,103,0,0.0777,0.2621,0.0485,0.301,0.3107,43.6383819580078,-79.3947601318359,0.0006866455078125,0.0006866455078125
"591","dpz8325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5427,0.0104,16025,0.0314,0.1694,0.1964,0.0747,0.1534,0.3747,43.6383819580078,-79.3933868408203,0.0006866455078125,0.0006866455078125
"592","dpz8326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0427,0.0938,128,0.0156,0,0.0781,0.0469,0.4375,0.4219,43.6397552490234,-79.3947601318359,0.0006866455078125,0.0006866455078125
"593","dpz8327",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0229,8,0.6594,0.0512,8342,0.027,0.2118,0.1961,0.0704,0.1119,0.3828,43.6397552490234,-79.3933868408203,0.0006866455078125,0.0006866455078125
"594","dpz8328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9661,0.1212,66,0.0154,0.3231,0.0462,0.0154,0.0923,0.5076,43.6411285400391,-79.3975067138672,0.0006866455078125,0.0006866455078125
"595","dpz8329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9536,0.3445,894,0.0171,0.2571,0.124,0.0171,0.041,0.5437,43.6411285400391,-79.3961334228516,0.0006866455078125,0.0006866455078125
"596","dpz832b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1435,0.04,25,0,0,0.16,0,0.04,0.8,43.6425018310547,-79.3975067138672,0.0006866455078125,0.0006866455078125
"597","dpz832c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8462,0.0313,7707,0.0223,0.1983,0.1349,0.0419,0.0964,0.5062,43.6425018310547,-79.3961334228516,0.0006866455078125,0.0006866455078125
"598","dpz832d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6309,0.0638,188,0.0161,0.328,0.0645,0.043,0.0645,0.4839,43.6411285400391,-79.3947601318359,0.0006866455078125,0.0006866455078125
"599","dpz832e",2017,"07",2015-07-08,22600,8056,2,12.8,0,27,0.0309,15,0.4973,0.0832,8591,0.0279,0.22,0.1769,0.0574,0.0967,0.4211,43.6411285400391,-79.3933868408203,0.0006866455078125,0.0006866455078125
"600","dpz832f",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0089,3,0.8973,0.0075,266,0.0114,0.2624,0.1065,0.0418,0.0684,0.5095,43.6425018310547,-79.3947601318359,0.0006866455078125,0.0006866455078125
"601","dpz832g",2009,"07",2016-09-17,19268,4619,2,12.6,0,32.8,0.0217,10,0.6278,0.1561,6816,0.0381,0.2029,0.1809,0.0569,0.0816,0.4396,43.6425018310547,-79.3933868408203,0.0006866455078125,0.0006866455078125
"602","dpz832h",NA,NA,2012-10-06,24526,854,NA,NA,NA,NA,NA,NA,0.5724,0.0099,55120,0.0338,0.1658,0.2535,0.0809,0.1665,0.2995,43.6383819580078,-79.3920135498047,0.0006866455078125,0.0006866455078125
"603","dpz832j",2014,"05",2008-04-22,7022,1604,7,13.9,0,14.4,NA,NA,0.6395,0.0097,37335,0.0377,0.1691,0.253,0.0745,0.1575,0.3082,43.6383819580078,-79.3906402587891,0.0006866455078125,0.0006866455078125
"604","dpz832k",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128,3,0.6491,0.0655,275,0.0293,0.2271,0.1392,0.0769,0.1868,0.3407,43.6397552490234,-79.3920135498047,0.0006866455078125,0.0006866455078125
"605","dpz832m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6213,0.0488,984,0.0123,0.2301,0.1585,0.0573,0.1227,0.4191,43.6397552490234,-79.3906402587891,0.0006866455078125,0.0006866455078125
"606","dpz832n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0403,0.0492,61,0.0492,0.1967,0.2459,0.0656,0.0984,0.3442,43.6383819580078,-79.3892669677734,0.0006866455078125,0.0006866455078125
"607","dpz832p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9815,0.0526,209,0.0144,0.2201,0.11,0.0431,0.1579,0.4545,43.6383819580078,-79.3878936767578,0.0006866455078125,0.0006866455078125
"608","dpz832q",2011,"07",2011-05-02,6011,1034,3,13.4,0,11.7,NA,NA,0.8578,0.0542,1513,0.018,0.2193,0.1447,0.0587,0.118,0.4413,43.6397552490234,-79.3892669677734,0.0006866455078125,0.0006866455078125
"609","dpz832r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.238,0.0139,26629,0.0337,0.1682,0.2088,0.0734,0.1451,0.3708,43.6397552490234,-79.3878936767578,0.0006866455078125,0.0006866455078125
"610","dpz832s",2016,"08",2009-12-16,7773,709,3,NA,0,19.2,0.0218,10,0.5948,0.108,815,0.0185,0.2395,0.1815,0.0494,0.1062,0.4049,43.6411285400391,-79.3920135498047,0.0006866455078125,0.0006866455078125
"611","dpz832s",2011,"08",2009-12-16,7773,709,2,13.5,0,20.4,0.0218,10,0.5948,0.108,815,0.0185,0.2395,0.1815,0.0494,0.1062,0.4049,43.6411285400391,-79.3920135498047,0.0006866455078125,0.0006866455078125
"612","dpz832s",2016,"06",2009-12-16,7773,709,3,NA,0,17.8,0.0218,10,0.5948,0.108,815,0.0185,0.2395,0.1815,0.0494,0.1062,0.4049,43.6411285400391,-79.3920135498047,0.0006866455078125,0.0006866455078125
"613","dpz832t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4964,0.0395,2788,0.0167,0.2274,0.1738,0.055,0.0999,0.4272,43.6411285400391,-79.3906402587891,0.0006866455078125,0.0006866455078125
"614","dpz832u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5435,0.0446,224,0.0364,0.2182,0.1045,0.0455,0.1364,0.459,43.6425018310547,-79.3920135498047,0.0006866455078125,0.0006866455078125
"615","dpz832v",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0159,3,0.8699,0.1227,269,0.0187,0.191,0.1573,0.1049,0.0936,0.4345,43.6425018310547,-79.3906402587891,0.0006866455078125,0.0006866455078125
"616","dpz832w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1409,0.0233,43,0,0.186,0.1163,0.0698,0.2558,0.3721,43.6411285400391,-79.3892669677734,0.0006866455078125,0.0006866455078125
"617","dpz832x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8835,0.1971,5358,0.0147,0.2434,0.1325,0.0573,0.0767,0.4754,43.6411285400391,-79.3878936767578,0.0006866455078125,0.0006866455078125
"618","dpz832y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7696,0.0568,88,0.046,0.2644,0.1724,0.0345,0.1724,0.3103,43.6425018310547,-79.3892669677734,0.0006866455078125,0.0006866455078125
"619","dpz832z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5554,0.0714,56,0.0182,0.0727,0.1636,0.0909,0.2545,0.4001,43.6425018310547,-79.3878936767578,0.0006866455078125,0.0006866455078125
"620","dpz8330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8248,0.0313,96,0,0.2083,0.0833,0.0521,0.2917,0.3646,43.6438751220703,-79.3975067138672,0.0006866455078125,0.0006866455078125
"621","dpz8331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9441,0.0133,75,0.0133,0.16,0.12,0.04,0.3867,0.28,43.6438751220703,-79.3961334228516,0.0006866455078125,0.0006866455078125
"622","dpz8332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5438,0.1471,1802,0.0129,0.2114,0.0705,0.0498,0.0721,0.5833,43.6452484130859,-79.3975067138672,0.0006866455078125,0.0006866455078125
"623","dpz8333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1605,0.0769,13,0,0,0.0769,0.0769,0.6923,0.1539,43.6452484130859,-79.3961334228516,0.0006866455078125,0.0006866455078125
"624","dpz8334",NA,NA,2015-05-15,12364,538,NA,NA,NA,NA,NA,NA,2.6412,0.0222,45,0,0.0667,0.1556,0.0889,0.3556,0.3332,43.6438751220703,-79.3947601318359,0.0006866455078125,0.0006866455078125
"625","dpz8335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6204,0.0659,258,0.0078,0.3412,0.2039,0.0353,0.051,0.3608,43.6438751220703,-79.3933868408203,0.0006866455078125,0.0006866455078125
"626","dpz8336",2012,"08",2016-09-17,17090,14705,2,13.3,0,29.7,0.0149,7,0.3714,0.1315,12559,0.0281,0.1968,0.1532,0.0674,0.0949,0.4596,43.6452484130859,-79.3947601318359,0.0006866455078125,0.0006866455078125
"627","dpz8337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6436,0.1855,593,0.0051,0.1641,0.1337,0.0812,0.1574,0.4585,43.6452484130859,-79.3933868408203,0.0006866455078125,0.0006866455078125
"628","dpz8338",2012,"06",2009-07-30,6505,1038,2,16.3,0,45.5,0.0777,5,0.9092,0.1473,292,0.0171,0.2637,0.0651,0.0548,0.137,0.4623,43.6466217041016,-79.3975067138672,0.0006866455078125,0.0006866455078125
"629","dpz8339",2012,"05",2016-09-17,16256,7818,2,15.5,0,15.4,0.0152,3,0.9056,0.0182,55,0.0182,0.0909,0.5636,0.0909,0.0364,0.2,43.6466217041016,-79.3961334228516,0.0006866455078125,0.0006866455078125
"630","dpz8339",2014,"10",2016-09-17,16256,7818,2,10.7,0,21.1,0.0152,3,0.9056,0.0182,55,0.0182,0.0909,0.5636,0.0909,0.0364,0.2,43.6466217041016,-79.3961334228516,0.0006866455078125,0.0006866455078125
"631","dpz833b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1102,0.1159,164,0.0245,0.2699,0.0491,0.0613,0.1902,0.405,43.6479949951172,-79.3975067138672,0.0006866455078125,0.0006866455078125
"632","dpz833c",NA,NA,2016-09-17,14558,9693,NA,NA,NA,NA,0.0118,3,0.5606,0.0657,396,0.0152,0.1701,0.1015,0.0533,0.2107,0.4492,43.6479949951172,-79.3961334228516,0.0006866455078125,0.0006866455078125
"633","dpz833d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5051,0.0533,806,0.0288,0.2537,0.1462,0.0425,0.105,0.4238,43.6466217041016,-79.3947601318359,0.0006866455078125,0.0006866455078125
"634","dpz833e",2012,"05",2015-08-18,10387,9463,2,15.5,0,15.4,0.06,6,0.7105,0.0809,5139,0.0298,0.2268,0.094,0.0328,0.0514,0.5652,43.6466217041016,-79.3933868408203,0.0006866455078125,0.0006866455078125
"635","dpz833f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6308,0.0989,91,0,0.2308,0.1319,0.1319,0.1099,0.3955,43.6479949951172,-79.3947601318359,0.0006866455078125,0.0006866455078125
"636","dpz833g",2007,"09",2015-08-18,9004,7477,3,15,0,9.8,0.0285,5,0.86,0.0241,249,0.0405,0.2429,0.1012,0.0688,0.0972,0.4494,43.6479949951172,-79.3933868408203,0.0006866455078125,0.0006866455078125
"637","dpz833g",2012,"09",2015-08-18,9004,7477,3,13.3,0,42.1,0.0285,5,0.86,0.0241,249,0.0405,0.2429,0.1012,0.0688,0.0972,0.4494,43.6479949951172,-79.3933868408203,0.0006866455078125,0.0006866455078125
"638","dpz833h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6033,0.0895,2906,0.0188,0.2397,0.1197,0.0483,0.1002,0.4733,43.6438751220703,-79.3920135498047,0.0006866455078125,0.0006866455078125
"639","dpz833j",2010,"10",2017-06-21,15189,17689,2,14.9,0,17.7,0.0204,3,0.4935,0.0562,1209,0.0217,0.2412,0.1394,0.0442,0.076,0.4775,43.6438751220703,-79.3906402587891,0.0006866455078125,0.0006866455078125
"640","dpz833j",2013,"07",2017-06-21,15189,17689,2,NA,0,96.8,0.0204,3,0.4935,0.0562,1209,0.0217,0.2412,0.1394,0.0442,0.076,0.4775,43.6438751220703,-79.3906402587891,0.0006866455078125,0.0006866455078125
"641","dpz833k",2011,"09",2015-06-22,6090,7101,2,13.7,0,28.9,0.0375,10,0.6382,0.0722,665,0.0166,0.2209,0.1528,0.0499,0.1362,0.4236,43.6452484130859,-79.3920135498047,0.0006866455078125,0.0006866455078125
"642","dpz833m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.606,0.0346,376,0.016,0.2453,0.1387,0.048,0.0907,0.4613,43.6452484130859,-79.3906402587891,0.0006866455078125,0.0006866455078125
"643","dpz833n",NA,NA,2015-04-20,9921,13919,NA,NA,NA,NA,NA,NA,0.5465,0.0703,1963,0.0196,0.257,0.1092,0.0489,0.0875,0.4778,43.6438751220703,-79.3892669677734,0.0006866455078125,0.0006866455078125
"644","dpz833p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5949,0.0526,38,0.1081,0.1081,0.1081,0.1081,0.027,0.5406,43.6438751220703,-79.3878936767578,0.0006866455078125,0.0006866455078125
"645","dpz833q",2009,"07",2009-04-23,10712,12944,4,12.6,0,32.8,NA,NA,0.5144,0.0341,499,0.0121,0.2133,0.1388,0.0885,0.0885,0.4588,43.6452484130859,-79.3892669677734,0.0006866455078125,0.0006866455078125
"646","dpz833r",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0158,4,0.6776,0.0442,249,0.0361,0.3494,0.1084,0.0402,0.0562,0.4097,43.6452484130859,-79.3878936767578,0.0006866455078125,0.0006866455078125
"647","dpz833s",2010,"06",2017-05-17,9780,18756,2,13.2,0,44.9,NA,NA,0.6994,0.0767,3338,0.0266,0.2013,0.1056,0.0365,0.061,0.569,43.6466217041016,-79.3920135498047,0.0006866455078125,0.0006866455078125
"648","dpz833s",2012,"03",2017-05-17,9780,18756,3,15.4,0,6.2,NA,NA,0.6994,0.0767,3338,0.0266,0.2013,0.1056,0.0365,0.061,0.569,43.6466217041016,-79.3920135498047,0.0006866455078125,0.0006866455078125
"649","dpz833t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.648,0.0982,1956,0.0196,0.2479,0.0914,0.0548,0.0883,0.498,43.6466217041016,-79.3906402587891,0.0006866455078125,0.0006866455078125
"650","dpz833u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0336,0.0913,5347,0.0321,0.2293,0.1028,0.0366,0.0552,0.544,43.6479949951172,-79.3920135498047,0.0006866455078125,0.0006866455078125
"651","dpz833v",2016,"06",2017-06-15,10620,16007,2,NA,0,17.8,0.0086,3,0.587,0.08,4486,0.0322,0.2291,0.0984,0.0455,0.0601,0.5347,43.6479949951172,-79.3906402587891,0.0006866455078125,0.0006866455078125
"652","dpz833v",2008,"11",2017-06-15,10620,16007,2,9.7,4,31,0.0086,3,0.587,0.08,4486,0.0322,0.2291,0.0984,0.0455,0.0601,0.5347,43.6479949951172,-79.3906402587891,0.0006866455078125,0.0006866455078125
"653","dpz833w",2012,"09",2017-05-17,10325,25059,3,13.3,0,42.1,NA,NA,0.7069,0.0647,201,0.0201,0.2764,0.0955,0.0653,0.0352,0.5075,43.6466217041016,-79.3892669677734,0.0006866455078125,0.0006866455078125
"654","dpz833x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9453,0.0313,160,0.0125,0.3563,0.0437,0.0437,0.1313,0.4125,43.6466217041016,-79.3878936767578,0.0006866455078125,0.0006866455078125
"655","dpz833y",NA,NA,2010-07-28,9502,3714,NA,NA,NA,NA,0.0201,7,0.7481,0.1098,601,0.0152,0.2054,0.1229,0.0606,0.0808,0.5151,43.6479949951172,-79.3892669677734,0.0006866455078125,0.0006866455078125
"656","dpz833z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4962,0.0584,2227,0.0236,0.2172,0.0975,0.0463,0.0612,0.5542,43.6479949951172,-79.3878936767578,0.0006866455078125,0.0006866455078125
"657","dpz8340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2791,0.157,841,0.0084,0.2184,0.1468,0.0298,0.0418,0.5548,43.6493682861328,-79.4084930419922,0.0006866455078125,0.0006866455078125
"658","dpz8341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6632,0.0283,953,0.0116,0.2104,0.0951,0.0317,0.0285,0.6227,43.6493682861328,-79.4071197509766,0.0006866455078125,0.0006866455078125
"659","dpz8342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5419,0.3171,41,0,0.0488,0.6829,0.0244,0,0.2439,43.6507415771484,-79.4084930419922,0.0006866455078125,0.0006866455078125
"660","dpz8343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6883,0.0433,208,0.0097,0.2029,0.1594,0.0338,0.0531,0.5411,43.6507415771484,-79.4071197509766,0.0006866455078125,0.0006866455078125
"661","dpz8344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8938,0.049,245,0.0041,0.2459,0.0697,0.0369,0.0328,0.6106,43.6493682861328,-79.4057464599609,0.0006866455078125,0.0006866455078125
"662","dpz8345",2013,"06",2015-04-02,9841,2137,3,12.7,0,26.7,NA,NA,1.3058,0.3582,67,0,0.3582,0.1343,0.0299,0.0299,0.4477,43.6493682861328,-79.4043731689453,0.0006866455078125,0.0006866455078125
"663","dpz8346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5975,0.0352,142,0.0071,0.1631,0.1135,0.0071,0.2482,0.461,43.6507415771484,-79.4057464599609,0.0006866455078125,0.0006866455078125
"664","dpz8347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3947,0.013,2545,0.0186,0.1906,0.1083,0.0316,0.0601,0.5908,43.6507415771484,-79.4043731689453,0.0006866455078125,0.0006866455078125
"665","dpz8348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562,0.0887,1308,0.0285,0.1986,0.0985,0.0531,0.0377,0.5836,43.6521148681641,-79.4084930419922,0.0006866455078125,0.0006866455078125
"666","dpz8349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6645,0.1579,57,0,0.2456,0.1754,0.0526,0.0526,0.4738,43.6521148681641,-79.4071197509766,0.0006866455078125,0.0006866455078125
"667","dpz834b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5268,0.0219,183,0.011,0.2099,0.1436,0.0773,0.0718,0.4864,43.6534881591797,-79.4084930419922,0.0006866455078125,0.0006866455078125
"668","dpz834c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6654,0.0769,52,0,0.2885,0.2115,0.0577,0.0385,0.4038,43.6534881591797,-79.4071197509766,0.0006866455078125,0.0006866455078125
"669","dpz834d",2008,"07",2015-04-11,15414,10194,2,12.7,0,52.1,NA,NA,0.4586,0.0706,8202,0.0217,0.1947,0.133,0.045,0.1037,0.5019,43.6521148681641,-79.4057464599609,0.0006866455078125,0.0006866455078125
"670","dpz834d",2011,"11",2015-04-11,15414,10194,2,12.8,0,47,NA,NA,0.4586,0.0706,8202,0.0217,0.1947,0.133,0.045,0.1037,0.5019,43.6521148681641,-79.4057464599609,0.0006866455078125,0.0006866455078125
"671","dpz834e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0165,0.0612,49,0.0204,0.2245,0.0612,0,0.0408,0.6531,43.6521148681641,-79.4043731689453,0.0006866455078125,0.0006866455078125
"672","dpz834f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4318,0.1688,77,0.039,0.2208,0.0779,0,0.026,0.6363,43.6534881591797,-79.4057464599609,0.0006866455078125,0.0006866455078125
"673","dpz834g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8249,0.1255,996,0.0161,0.1715,0.1019,0.0252,0.0555,0.6298,43.6534881591797,-79.4043731689453,0.0006866455078125,0.0006866455078125
"674","dpz834h",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.344,0.1733,606,0.0199,0.2632,0.1242,0.043,0.0993,0.4504,43.6493682861328,-79.4029998779297,0.0006866455078125,0.0006866455078125
"675","dpz834j",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1342,0.0345,29,0.0345,0.4138,0.2414,0.0345,0.0345,0.2413,43.6493682861328,-79.4016265869141,0.0006866455078125,0.0006866455078125
"676","dpz834m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7238,0.1556,45,0,0.1333,0.2,0.0444,0.0667,0.5556,43.6507415771484,-79.4016265869141,0.0006866455078125,0.0006866455078125
"677","dpz834n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8025,0.0709,1311,0.0115,0.215,0.101,0.0321,0.0352,0.6052,43.6493682861328,-79.4002532958984,0.0006866455078125,0.0006866455078125
"678","dpz834p",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1879,0.2305,295,0.0207,0.2621,0.1793,0.1241,0.0759,0.3379,43.6493682861328,-79.3988800048828,0.0006866455078125,0.0006866455078125
"679","dpz834q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0048,0.0206,194,0,0.0103,0.0258,0,0,0.9639,43.6507415771484,-79.4002532958984,0.0006866455078125,0.0006866455078125
"680","dpz834r",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6926,0.3,20,0,0.1,0.35,0,0,0.55,43.6507415771484,-79.3988800048828,0.0006866455078125,0.0006866455078125
"681","dpz834s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5372,0.0685,511,0.0236,0.1984,0.0923,0.0413,0.0668,0.5776,43.6521148681641,-79.4029998779297,0.0006866455078125,0.0006866455078125
"682","dpz834t",2014,"05",2009-08-12,9481,4598,4,13.9,0,14.4,NA,NA,1.0361,0.025,40,0,0.275,0.15,0.1,0.1,0.375,43.6521148681641,-79.4016265869141,0.0006866455078125,0.0006866455078125
"683","dpz834u",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6587,0.0656,305,0.0066,0.2566,0.1151,0.0164,0.0329,0.5724,43.6534881591797,-79.4029998779297,0.0006866455078125,0.0006866455078125
"684","dpz834v",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0402,0.142,169,0.0182,0.2242,0.1576,0.0242,0.1212,0.4546,43.6534881591797,-79.4016265869141,0.0006866455078125,0.0006866455078125
"685","dpz834w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1078,0.1786,28,0,0.0714,0.1429,0.0714,0,0.7143,43.6521148681641,-79.4002532958984,0.0006866455078125,0.0006866455078125
"686","dpz834x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8588,0.2105,19,0,0.4211,0.0526,0.0526,0.2105,0.2632,43.6521148681641,-79.3988800048828,0.0006866455078125,0.0006866455078125
"687","dpz834y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9845,0.0385,26,0.0385,0.1154,0.2692,0.0769,0.0769,0.4231,43.6534881591797,-79.4002532958984,0.0006866455078125,0.0006866455078125
"688","dpz834z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4284,0.5455,11,0,0.3636,0.4545,0,0.0909,0.091,43.6534881591797,-79.3988800048828,0.0006866455078125,0.0006866455078125
"689","dpz8350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7979,0.0833,744,0.0109,0.2323,0.0951,0.0353,0.0272,0.5992,43.6548614501953,-79.4084930419922,0.0006866455078125,0.0006866455078125
"690","dpz8351",2008,"07",2015-04-02,10334,2241,2,12.7,0,52.1,NA,NA,0.8398,0.2857,35,0,0.2857,0.2286,0.1143,0.0286,0.3428,43.6548614501953,-79.4071197509766,0.0006866455078125,0.0006866455078125
"691","dpz8352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6212,0.0175,57,0.0175,0.1404,0.0526,0.193,0.0526,0.5439,43.6562347412109,-79.4084930419922,0.0006866455078125,0.0006866455078125
"692","dpz8353",2009,"01",2015-04-11,14329,8776,3,16.1,35,14.6,0.0246,7,1.7157,0.1111,27,0,0.1481,0.0741,0.037,0.2593,0.4815,43.6562347412109,-79.4071197509766,0.0006866455078125,0.0006866455078125
"693","dpz8353",2012,"03",2015-04-11,14329,8776,3,15.4,0,6.2,0.0246,7,1.7157,0.1111,27,0,0.1481,0.0741,0.037,0.2593,0.4815,43.6562347412109,-79.4071197509766,0.0006866455078125,0.0006866455078125
"694","dpz8353",2013,"05",2015-04-11,14329,8776,2,18.6,0,40.9,0.0246,7,1.7157,0.1111,27,0,0.1481,0.0741,0.037,0.2593,0.4815,43.6562347412109,-79.4071197509766,0.0006866455078125,0.0006866455078125
"695","dpz8353",2010,"07",2015-04-11,14329,8776,3,13.3,0,34.6,0.0246,7,1.7157,0.1111,27,0,0.1481,0.0741,0.037,0.2593,0.4815,43.6562347412109,-79.4071197509766,0.0006866455078125,0.0006866455078125
"696","dpz8353",2012,"09",2015-04-11,14329,8776,3,13.3,0,42.1,0.0246,7,1.7157,0.1111,27,0,0.1481,0.0741,0.037,0.2593,0.4815,43.6562347412109,-79.4071197509766,0.0006866455078125,0.0006866455078125
"697","dpz8353",2013,"10",2015-04-11,14329,8776,2,NA,0,16.3,0.0246,7,1.7157,0.1111,27,0,0.1481,0.0741,0.037,0.2593,0.4815,43.6562347412109,-79.4071197509766,0.0006866455078125,0.0006866455078125
"698","dpz8353",2016,"03",2015-04-11,14329,8776,3,16,13,24.7,0.0246,7,1.7157,0.1111,27,0,0.1481,0.0741,0.037,0.2593,0.4815,43.6562347412109,-79.4071197509766,0.0006866455078125,0.0006866455078125
"699","dpz8354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1407,0.0521,96,0.0104,0.2188,0.0729,0.0729,0.0729,0.5521,43.6548614501953,-79.4057464599609,0.0006866455078125,0.0006866455078125
"700","dpz8355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7781,0.0346,2024,0.0134,0.1303,0.0721,0.0229,0.0284,0.7329,43.6548614501953,-79.4043731689453,0.0006866455078125,0.0006866455078125
"701","dpz8356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9826,0.2694,438,0.0115,0.2729,0.0986,0.0872,0.0573,0.4725,43.6562347412109,-79.4057464599609,0.0006866455078125,0.0006866455078125
